,Date,Time,Latitude,Longitude,VehicleID
660898,2013-01-12,15:35:15,53.374538,-6.198432,38087
661325,2013-01-12,15:35:36,53.373302,-6.200957,38087
661751,2013-01-12,15:35:54,53.37196,-6.202433,38087
662259,2013-01-12,15:36:15,53.371212,-6.203555,38087
662679,2013-01-12,15:36:35,53.37093,-6.206437,38087
663096,2013-01-12,15:36:53,53.370911,-6.206613,38087
663545,2013-01-12,15:37:18,53.370121,-6.208226,38087
664020,2013-01-12,15:37:34,53.369793,-6.208801,38087
664435,2013-01-12,15:37:55,53.368584,-6.211218,38087
664872,2013-01-12,15:38:15,53.368416,-6.211561,38087
665353,2013-01-12,15:38:36,53.368416,-6.211561,38087
665778,2013-01-12,15:38:54,53.367767,-6.213319,38087
666234,2013-01-12,15:39:14,53.36721,-6.21674,38087
666712,2013-01-12,15:39:35,53.366985,-6.21823,38087
667133,2013-01-12,15:39:53,53.36684,-6.218897,38087
667502,2013-01-12,15:40:14,53.366833,-6.21902,38087
668035,2013-01-12,15:40:32,53.366772,-6.220139,38087
668481,2013-01-12,15:40:55,53.366772,-6.22017,38087
668945,2013-01-12,15:41:19,53.366753,-6.220831,38087
669391,2013-01-12,15:41:36,53.366344,-6.222854,38087
669770,2013-01-12,15:41:54,53.365685,-6.224487,38087
670239,2013-01-12,15:42:12,53.364769,-6.226587,38087
670771,2013-01-12,15:42:35,53.364491,-6.227221,38087
671191,2013-01-12,15:42:57,53.364491,-6.227221,38087
671619,2013-01-12,15:43:14,53.364304,-6.227648,38087
672129,2013-01-12,15:43:36,53.364285,-6.229298,38087
672557,2013-01-12,15:43:54,53.364273,-6.230813,38087
672955,2013-01-12,15:44:13,53.363689,-6.233564,38087
673496,2013-01-12,15:44:38,53.362331,-6.236957,38087
673920,2013-01-12,15:44:54,53.361958,-6.237389,38087
674338,2013-01-12,15:45:12,53.360977,-6.238568,38087
674849,2013-01-12,15:45:35,53.36092,-6.23864,38087
675244,2013-01-12,15:45:59,53.360584,-6.239054,38087
675712,2013-01-12,15:46:18,53.358753,-6.240997,38087
676199,2013-01-12,15:46:36,53.357033,-6.243514,38087
676640,2013-01-12,15:46:54,53.356155,-6.244832,38087
677017,2013-01-12,15:47:19,53.355186,-6.246133,38087
677535,2013-01-12,15:47:34,53.354877,-6.246501,38087
678000,2013-01-12,15:47:54,53.354877,-6.246501,38087
678407,2013-01-12,15:48:17,53.354847,-6.246535,38087
678861,2013-01-12,15:48:34,53.353382,-6.24812,38087
679335,2013-01-12,15:48:54,53.351688,-6.249857,38087
679711,2013-01-12,15:49:15,53.351601,-6.249912,38087
680260,2013-01-12,15:49:33,53.351345,-6.250607,38087
680689,2013-01-12,15:49:54,53.351196,-6.251458,38087
681130,2013-01-12,15:50:14,53.351105,-6.252019,38087
681627,2013-01-12,15:50:33,53.350826,-6.253704,38087
682069,2013-01-12,15:50:59,53.350807,-6.253802,38087
682497,2013-01-12,15:51:16,53.350807,-6.253802,38087
683031,2013-01-12,15:51:34,53.350807,-6.253802,38087
683450,2013-01-12,15:51:55,53.350807,-6.253802,38087
683882,2013-01-12,15:52:13,53.350677,-6.254632,38087
684414,2013-01-12,15:52:36,53.35046,-6.256042,38087
684829,2013-01-12,15:52:54,53.350319,-6.256806,38087
685216,2013-01-12,15:53:13,53.350037,-6.258142,38087
685730,2013-01-12,15:53:33,53.350037,-6.258142,38087
691208,2013-01-12,15:57:32,53.349548,-6.25785,38087
691260,2013-01-12,15:57:38,53.349548,-6.25785,38087
692154,2013-01-12,15:58:14,53.349548,-6.257867,38087
692232,2013-01-12,15:58:21,53.349548,-6.257867,38087
693117,2013-01-12,15:58:53,53.349567,-6.257884,38087
693559,2013-01-12,15:59:14,53.349548,-6.257884,38087
693649,2013-01-12,15:59:22,53.349548,-6.257884,38087
694104,2013-01-12,15:59:36,53.349567,-6.257884,38087
694537,2013-01-12,15:59:55,53.349434,-6.257884,38087
694968,2013-01-12,16:00:15,53.348782,-6.257267,38087
695088,2013-01-12,16:00:21,53.348782,-6.257267,38087
695943,2013-01-12,16:00:53,53.348782,-6.257267,38087
696385,2013-01-12,16:01:14,53.348782,-6.257267,38087
696851,2013-01-12,16:01:32,53.348782,-6.257267,38087
697304,2013-01-12,16:01:53,53.348782,-6.257267,38087
697790,2013-01-12,16:02:15,53.348782,-6.257267,38087
698281,2013-01-12,16:02:33,53.348782,-6.257267,38087
698715,2013-01-12,16:02:53,53.348782,-6.257267,38087
699168,2013-01-12,16:03:14,53.348972,-6.256054,38087
699635,2013-01-12,16:03:32,53.349075,-6.255447,38087
700093,2013-01-12,16:03:55,53.349339,-6.254418,38087
700540,2013-01-12,16:04:13,53.350231,-6.252893,38087
701063,2013-01-12,16:04:34,53.349602,-6.252726,38087
701491,2013-01-12,16:04:56,53.349384,-6.252062,38087
701881,2013-01-12,16:05:13,53.349525,-6.251462,38087
702454,2013-01-12,16:05:37,53.350304,-6.250735,38087
702888,2013-01-12,16:05:54,53.350479,-6.250624,38087
703322,2013-01-12,16:06:14,53.350826,-6.250404,38087
703864,2013-01-12,16:06:36,53.352303,-6.249322,38087
704319,2013-01-12,16:06:55,53.353867,-6.247596,38087
704745,2013-01-12,16:07:15,53.355297,-6.245985,38087
705291,2013-01-12,16:07:34,53.355679,-6.245662,38087
705717,2013-01-12,16:07:56,53.356319,-6.244597,38087
706148,2013-01-12,16:08:12,53.357346,-6.243034,38087
706658,2013-01-12,16:08:39,53.357723,-6.242444,38087
707094,2013-01-12,16:08:57,53.358971,-6.240756,38087
707457,2013-01-12,16:09:13,53.359097,-6.240613,38087
708017,2013-01-12,16:09:34,53.359798,-6.239873,38087
708458,2013-01-12,16:09:52,53.360195,-6.239453,38087
708898,2013-01-12,16:10:13,53.361294,-6.238173,38087
709424,2013-01-12,16:10:33,53.361519,-6.2379,38087
709864,2013-01-12,16:10:54,53.36195,-6.237399,38087
710326,2013-01-12,16:11:14,53.362457,-6.236816,38087
711244,2013-01-12,16:11:53,53.363174,-6.235311,38087
711664,2013-01-12,16:12:13,53.363174,-6.235311,38087
712207,2013-01-12,16:12:34,53.363483,-6.234275,38087
712649,2013-01-12,16:12:54,53.364079,-6.231948,38087
713020,2013-01-12,16:13:13,53.364159,-6.231581,38087
713554,2013-01-12,16:13:33,53.364326,-6.229872,38087
714001,2013-01-12,16:13:53,53.364162,-6.228123,38087
714436,2013-01-12,16:14:13,53.364826,-6.22645,38087
714990,2013-01-12,16:14:34,53.364895,-6.226291,38087
715418,2013-01-12,16:14:54,53.365063,-6.225912,38087
715825,2013-01-12,16:15:13,53.365063,-6.225912,38087
716329,2013-01-12,16:15:33,53.365063,-6.225912,38087
716779,2013-01-12,16:15:54,53.365105,-6.225814,38087
717226,2013-01-12,16:16:14,53.365105,-6.225814,38087
717672,2013-01-12,16:16:33,53.365601,-6.224675,38087
718109,2013-01-12,16:16:53,53.366348,-6.222849,38087
718556,2013-01-12,16:17:14,53.366745,-6.2211,38087
719077,2013-01-12,16:17:34,53.366756,-6.220724,38087
719482,2013-01-12,16:17:53,53.366795,-6.219673,38087
719913,2013-01-12,16:18:13,53.367104,-6.217818,38087
720409,2013-01-12,16:18:34,53.367531,-6.214247,38087
720838,2013-01-12,16:18:54,53.368015,-6.212662,38087
721285,2013-01-12,16:19:14,53.369255,-6.209927,38087
721822,2013-01-12,16:19:35,53.370274,-6.207972,38087
722242,2013-01-12,16:19:54,53.370274,-6.207972,38087
722681,2013-01-12,16:20:14,53.37109,-6.204722,38087
723218,2013-01-12,16:20:34,53.371239,-6.203307,38087
723606,2013-01-12,16:20:53,53.371639,-6.202578,38087
724061,2013-01-12,16:21:13,53.373058,-6.201443,38087
724566,2013-01-12,16:21:33,53.373093,-6.201375,38087
725005,2013-01-12,16:21:54,53.373093,-6.201375,38087
725435,2013-01-12,16:22:14,53.373917,-6.199741,38087
725929,2013-01-12,16:22:32,53.374733,-6.197844,38087
726367,2013-01-12,16:22:53,53.374931,-6.197091,38087
726807,2013-01-12,16:23:13,53.374935,-6.197077,38087
727292,2013-01-12,16:23:34,53.37495,-6.197006,38087
727738,2013-01-12,16:23:54,53.375237,-6.195784,38087
728169,2013-01-12,16:24:14,53.375343,-6.19532,38087
728691,2013-01-12,16:24:33,53.375343,-6.19532,38087
729145,2013-01-12,16:24:53,53.375343,-6.19532,38087
729589,2013-01-12,16:25:14,53.375473,-6.194741,38087
730076,2013-01-12,16:25:34,53.375622,-6.193871,38087
730512,2013-01-12,16:25:53,53.376076,-6.191623,38087
730961,2013-01-12,16:26:13,53.376942,-6.189501,38087
731459,2013-01-12,16:26:34,53.377674,-6.185751,38087
731906,2013-01-12,16:26:54,53.378555,-6.18185,38087
732838,2013-01-12,16:27:33,53.380093,-6.177359,38087
733272,2013-01-12,16:27:54,53.380253,-6.176671,38087
733711,2013-01-12,16:28:14,53.380302,-6.175689,38087
734199,2013-01-12,16:28:33,53.380302,-6.175689,38087
734635,2013-01-12,16:28:54,53.380302,-6.175689,38087
735071,2013-01-12,16:29:14,53.380341,-6.174706,38087
735555,2013-01-12,16:29:33,53.380348,-6.173495,38087
735991,2013-01-12,16:29:53,53.380348,-6.173495,38087
736448,2013-01-12,16:30:14,53.380035,-6.170713,38087
736907,2013-01-12,16:30:32,53.379845,-6.168396,38087
737335,2013-01-12,16:30:53,53.379879,-6.166373,38087
737789,2013-01-12,16:31:13,53.380074,-6.164239,38087
738306,2013-01-12,16:31:34,53.380257,-6.162085,38087
738742,2013-01-12,16:31:54,53.380577,-6.159636,38087
739124,2013-01-12,16:32:13,53.380653,-6.159124,38087
739648,2013-01-12,16:32:33,53.381157,-6.155721,38087
740105,2013-01-12,16:32:54,53.381252,-6.155082,38087
740476,2013-01-12,16:33:12,53.381741,-6.152576,38087
741022,2013-01-12,16:33:34,53.381851,-6.152015,38087
741439,2013-01-12,16:33:53,53.38232,-6.150334,38087
741885,2013-01-12,16:34:13,53.382374,-6.150253,38087
742399,2013-01-12,16:34:34,53.383083,-6.147583,38087
742832,2013-01-12,16:34:54,53.384163,-6.144681,38087
743273,2013-01-12,16:35:15,53.384872,-6.142714,38087
743781,2013-01-12,16:35:35,53.385113,-6.141903,38087
744198,2013-01-12,16:35:54,53.385746,-6.139404,38087
744634,2013-01-12,16:36:14,53.386055,-6.138019,38087
745134,2013-01-12,16:36:35,53.386055,-6.138019,38087
745560,2013-01-12,16:36:53,53.386425,-6.136279,38087
745991,2013-01-12,16:37:13,53.38723,-6.132587,38087
746498,2013-01-12,16:37:34,53.38768,-6.13017,38087
746945,2013-01-12,16:37:54,53.388058,-6.127583,38087
747367,2013-01-12,16:38:13,53.388226,-6.126242,38087
747879,2013-01-12,16:38:33,53.388226,-6.126242,38087
748330,2013-01-12,16:38:56,53.388229,-6.126213,38087
748715,2013-01-12,16:39:12,53.388462,-6.12428,38087
749268,2013-01-12,16:39:34,53.388561,-6.123178,38087
749698,2013-01-12,16:39:52,53.388702,-6.121562,38087
750128,2013-01-12,16:40:13,53.388824,-6.119169,38087
750625,2013-01-12,16:40:33,53.388832,-6.11805,38087
751060,2013-01-12,16:40:53,53.388836,-6.117328,38087
751491,2013-01-12,16:41:14,53.389095,-6.113857,38087
752007,2013-01-12,16:41:34,53.38932,-6.111507,38087
752364,2013-01-12,16:41:52,53.38932,-6.111507,38087
752850,2013-01-12,16:42:13,53.38932,-6.111507,38087
753355,2013-01-12,16:42:33,53.38932,-6.111507,38087
753796,2013-01-12,16:42:54,53.38932,-6.111507,38087
754240,2013-01-12,16:43:14,53.38932,-6.111507,38087
754741,2013-01-12,16:43:33,53.389462,-6.110051,38087
755171,2013-01-12,16:43:53,53.38958,-6.108755,38087
755596,2013-01-12,16:44:13,53.389629,-6.108189,38087
756102,2013-01-12,16:44:34,53.389717,-6.107193,38087
756571,2013-01-12,16:44:54,53.389931,-6.104814,38087
756980,2013-01-12,16:45:14,53.390129,-6.103487,38087
757466,2013-01-12,16:45:32,53.390846,-6.099736,38087
757911,2013-01-12,16:45:55,53.391121,-6.097648,38087
758841,2013-01-12,16:46:34,53.391075,-6.095097,38087
759274,2013-01-12,16:46:52,53.390938,-6.091313,38087
759702,2013-01-12,16:47:13,53.390884,-6.090353,38087
760205,2013-01-12,16:47:33,53.390621,-6.086236,38087
760641,2013-01-12,16:47:54,53.389408,-6.082741,38087
762433,2013-01-12,16:49:13,53.388824,-6.0732,38087
762954,2013-01-12,16:49:36,53.388683,-6.072258,38087
763391,2013-01-12,16:49:54,53.388412,-6.070418,38087
763832,2013-01-12,16:50:15,53.387814,-6.068006,38087
764326,2013-01-12,16:50:34,53.387775,-6.067602,38087
764762,2013-01-12,16:50:54,53.388092,-6.065672,38087
765197,2013-01-12,16:51:14,53.388306,-6.065066,38087
765692,2013-01-12,16:51:35,53.387669,-6.065215,38087
766124,2013-01-12,16:51:55,53.386349,-6.06556,38087
766545,2013-01-12,16:52:13,53.386059,-6.065353,38087
767046,2013-01-12,16:52:34,53.385769,-6.065088,38087
767482,2013-01-12,16:52:54,53.385414,-6.064862,38087
767885,2013-01-12,16:53:13,53.384068,-6.06391,38087
768380,2013-01-12,16:53:33,53.383194,-6.061313,38087
768813,2013-01-12,16:53:54,53.38203,-6.059443,38087
769250,2013-01-12,16:54:15,53.381828,-6.05919,38087
769760,2013-01-12,16:54:35,53.381741,-6.059081,38087
770179,2013-01-12,16:54:53,53.38044,-6.057727,38087
770610,2013-01-12,16:55:14,53.37973,-6.057349,38087
771107,2013-01-12,16:55:34,53.377411,-6.055883,38087
771544,2013-01-12,16:55:55,53.375492,-6.054702,38087
771966,2013-01-12,16:56:13,53.374886,-6.054616,38087
772490,2013-01-12,16:56:34,53.373573,-6.056937,38087
772900,2013-01-12,16:56:54,53.372467,-6.058611,38087
773823,2013-01-12,16:57:35,53.372467,-6.058611,38087
774688,2013-01-12,16:58:14,53.372433,-6.058683,38087
775169,2013-01-12,16:58:35,53.372433,-6.058683,38087
775599,2013-01-12,16:58:55,53.372433,-6.058683,38087
776051,2013-01-12,16:59:15,53.372433,-6.058683,38087
776558,2013-01-12,16:59:34,53.372433,-6.058683,38087
776983,2013-01-12,16:59:54,53.372433,-6.058683,38087
777425,2013-01-12,17:00:15,53.372433,-6.058683,38087
777919,2013-01-12,17:00:35,53.372433,-6.058683,38087
778350,2013-01-12,17:00:54,53.372433,-6.058683,38087
778781,2013-01-12,17:01:14,53.372536,-6.05853,38087
779280,2013-01-12,17:01:35,53.373032,-6.058506,38087
779725,2013-01-12,17:01:56,53.373814,-6.056149,38087
780151,2013-01-12,17:02:16,53.375301,-6.054675,38087
780671,2013-01-12,17:02:35,53.377327,-6.055795,38087
781103,2013-01-12,17:02:55,53.379555,-6.057257,38087
781529,2013-01-12,17:03:15,53.380428,-6.05772,38087
782040,2013-01-12,17:03:36,53.381943,-6.059334,38087
782483,2013-01-12,17:03:56,53.383316,-6.061944,38087
782925,2013-01-12,17:04:15,53.384541,-6.064207,38087
783435,2013-01-12,17:04:35,53.385662,-6.06504,38087
783873,2013-01-12,17:04:55,53.386047,-6.06534,38087
784300,2013-01-12,17:05:14,53.386086,-6.065379,38087
784799,2013-01-12,17:05:35,53.387615,-6.065252,38087
785226,2013-01-12,17:05:54,53.388332,-6.064719,38087
785669,2013-01-12,17:06:14,53.387844,-6.066353,38087
786164,2013-01-12,17:06:35,53.387768,-6.067124,38087
786608,2013-01-12,17:06:53,53.38792,-6.069163,38087
787046,2013-01-12,17:07:14,53.388222,-6.07013,38087
787550,2013-01-12,17:07:34,53.388638,-6.071912,38087
787970,2013-01-12,17:07:53,53.388699,-6.074228,38087
788419,2013-01-12,17:08:13,53.38871,-6.074962,38087
788938,2013-01-12,17:08:34,53.388863,-6.079326,38087
789345,2013-01-12,17:08:54,53.389893,-6.083738,38087
789781,2013-01-12,17:09:15,53.390747,-6.088233,38087
790284,2013-01-12,17:09:33,53.390949,-6.091609,38087
790722,2013-01-12,17:09:54,53.390995,-6.092835,38087
791182,2013-01-12,17:10:14,53.391102,-6.096311,38087
791674,2013-01-12,17:10:35,53.391117,-6.096956,38087
792121,2013-01-12,17:10:53,53.390774,-6.100121,38087
792559,2013-01-12,17:11:14,53.389957,-6.104534,38087
793074,2013-01-12,17:11:34,53.389633,-6.108159,38087
793784,2013-01-12,17:12:07,53.389633,-6.108159,38087
794626,2013-01-12,17:12:43,53.389442,-6.110279,38087
794976,2013-01-12,17:13:02,53.389385,-6.110826,38087
795402,2013-01-12,17:13:22,53.389153,-6.113263,38087
795900,2013-01-12,17:13:43,53.388844,-6.116503,38087
796400,2013-01-12,17:14:03,53.388832,-6.117828,38087
796875,2013-01-12,17:14:24,53.388683,-6.121792,38087
797292,2013-01-12,17:14:42,53.38847,-6.124208,38087
797784,2013-01-12,17:15:02,53.388416,-6.124698,38087
798227,2013-01-12,17:15:23,53.388336,-6.125338,38087
798686,2013-01-12,17:15:42,53.38789,-6.128927,38087
799174,2013-01-12,17:16:03,53.387833,-6.12936,38087
799575,2013-01-12,17:16:23,53.387135,-6.132999,38087
800020,2013-01-12,17:16:41,53.386223,-6.137241,38087
800561,2013-01-12,17:17:04,53.385208,-6.14158,38087
800976,2013-01-12,17:17:22,53.384346,-6.144187,38087
801505,2013-01-12,17:17:42,53.384155,-6.144703,38087
801949,2013-01-12,17:18:03,53.382957,-6.147923,38087
802880,2013-01-12,17:18:42,53.382023,-6.151142,38087
804044,2013-01-12,17:19:29,53.380669,-6.159033,38087
804542,2013-01-12,17:19:49,53.380123,-6.163664,38087
804966,2013-01-12,17:20:10,53.379845,-6.168242,38087
805525,2013-01-12,17:20:30,53.379887,-6.169214,38087
805984,2013-01-12,17:20:51,53.380253,-6.172071,38087
806407,2013-01-12,17:21:09,53.380329,-6.173079,38087
806961,2013-01-12,17:21:30,53.380306,-6.175572,38087
807332,2013-01-12,17:21:50,53.380268,-6.176345,38087
807750,2013-01-12,17:22:09,53.379383,-6.17938,38087
808195,2013-01-12,17:22:27,53.378017,-6.1836,38087
808660,2013-01-12,17:22:48,53.377514,-6.186771,38087
809116,2013-01-12,17:23:08,53.377411,-6.187414,38087
809653,2013-01-12,17:23:29,53.376362,-6.190781,38087
810096,2013-01-12,17:23:49,53.375591,-6.19406,38087
810539,2013-01-12,17:24:09,53.3755,-6.194592,38087
811009,2013-01-12,17:24:28,53.374859,-6.1974,38087
811478,2013-01-12,17:24:48,53.374588,-6.198286,38087
811856,2013-01-12,17:25:07,53.373241,-6.201075,38087
812443,2013-01-12,17:25:30,53.371914,-6.202453,38087
812801,2013-01-12,17:25:48,53.371159,-6.204078,38087
813290,2013-01-12,17:26:08,53.371147,-6.204182,38087
813736,2013-01-12,17:26:29,53.370758,-6.207097,38087
814138,2013-01-12,17:26:47,53.369884,-6.208631,38087
814581,2013-01-12,17:27:08,53.369282,-6.209799,38087
815056,2013-01-12,17:27:28,53.368416,-6.211561,38087
815531,2013-01-12,17:27:49,53.368416,-6.211561,38087
815965,2013-01-12,17:28:09,53.368084,-6.212361,38087
816406,2013-01-12,17:28:28,53.367256,-6.215616,38087
816878,2013-01-12,17:28:48,53.366905,-6.218514,38087
817379,2013-01-12,17:29:10,53.366802,-6.219541,38087
817877,2013-01-12,17:29:30,53.366436,-6.222605,38087
818386,2013-01-12,17:29:51,53.365715,-6.224413,38087
819279,2013-01-12,17:30:30,53.364468,-6.22727,38087
819704,2013-01-12,17:30:50,53.364468,-6.22727,38087
820128,2013-01-12,17:31:09,53.364468,-6.22727,38087
820591,2013-01-12,17:31:29,53.364452,-6.227307,38087
821042,2013-01-12,17:31:49,53.364273,-6.229164,38087
821428,2013-01-12,17:32:08,53.364006,-6.232281,38087
821915,2013-01-12,17:32:28,53.363689,-6.233564,38087
822388,2013-01-12,17:32:49,53.363007,-6.235854,38087
822841,2013-01-12,17:33:09,53.361958,-6.237389,38087
823320,2013-01-12,17:33:29,53.361958,-6.237389,38087
823714,2013-01-12,17:33:48,53.361958,-6.237389,38087
824142,2013-01-12,17:34:09,53.360962,-6.238585,38087
824669,2013-01-12,17:34:29,53.359943,-6.239722,38087
825086,2013-01-12,17:34:49,53.359943,-6.239722,38087
825564,2013-01-12,17:35:10,53.358501,-6.241313,38087
825982,2013-01-12,17:35:28,53.356941,-6.243655,38087
826438,2013-01-12,17:35:48,53.356155,-6.244832,38087
826892,2013-01-12,17:36:09,53.355358,-6.245906,38087
827342,2013-01-12,17:36:27,53.355286,-6.246001,38087
827823,2013-01-12,17:36:48,53.355286,-6.246001,38087
828251,2013-01-12,17:37:08,53.355057,-6.246294,38087
828797,2013-01-12,17:37:28,53.353588,-6.2479,38087
829212,2013-01-12,17:37:49,53.351921,-6.249703,38087
829649,2013-01-12,17:38:07,53.351334,-6.250681,38087
830146,2013-01-12,17:38:28,53.351196,-6.251458,38087
830591,2013-01-12,17:38:48,53.350945,-6.252973,38087
831022,2013-01-12,17:39:09,53.350689,-6.254547,38087
831550,2013-01-12,17:39:29,53.350494,-6.255816,38087
832021,2013-01-12,17:39:50,53.350399,-6.256328,38087
832390,2013-01-12,17:40:08,53.350121,-6.25809,38087
833303,2013-01-12,17:40:49,53.350121,-6.25809,38087
858126,2013-01-12,17:58:59,53.349716,-6.25795,38087
858458,2013-01-12,17:59:09,53.349751,-6.257983,38087
858912,2013-01-12,17:59:30,53.349751,-6.257983,38087
859770,2013-01-12,18:00:09,53.349117,-6.257717,38087
860287,2013-01-12,18:00:29,53.349049,-6.257667,38087
860678,2013-01-12,18:00:47,53.348999,-6.257717,38087
861177,2013-01-12,18:01:08,53.348949,-6.256667,38087
861617,2013-01-12,18:01:29,53.348949,-6.256667,38087
862540,2013-01-12,18:02:10,53.348949,-6.256667,38087
863051,2013-01-12,18:02:30,53.348949,-6.256667,38087
863455,2013-01-12,18:02:48,53.34959,-6.253762,38087
863918,2013-01-12,18:03:09,53.348972,-6.256054,38087
864405,2013-01-12,18:03:29,53.349529,-6.252776,38087
864873,2013-01-12,18:03:50,53.349545,-6.251411,38087
865237,2013-01-12,18:04:08,53.349545,-6.251411,38087
865736,2013-01-12,18:04:29,53.350044,-6.250899,38087
866243,2013-01-12,18:04:49,53.350479,-6.250624,38087
866641,2013-01-12,18:05:08,53.350731,-6.250463,38087
867133,2013-01-12,18:05:28,53.352619,-6.248976,38087
867671,2013-01-12,18:05:52,53.354404,-6.247022,38087
868001,2013-01-12,18:06:08,53.354656,-6.246747,38087
868475,2013-01-12,18:06:28,53.354656,-6.246747,38087
868990,2013-01-12,18:06:49,53.355469,-6.245758,38087
869412,2013-01-12,18:07:09,53.355679,-6.245662,38087
869771,2013-01-12,18:07:28,53.356697,-6.24402,38087
870371,2013-01-12,18:07:57,53.35841,-6.24144,38087
870739,2013-01-12,18:08:09,53.359024,-6.240696,38087
871258,2013-01-12,18:08:30,53.360165,-6.239485,38087
871656,2013-01-12,18:08:48,53.361504,-6.237917,38087
872038,2013-01-12,18:09:08,53.362072,-6.237259,38087
872541,2013-01-12,18:09:29,53.362572,-6.236755,38087
872960,2013-01-12,18:09:49,53.362572,-6.236755,38087
873430,2013-01-12,18:10:10,53.363083,-6.235612,38087
873837,2013-01-12,18:10:28,53.363293,-6.234922,38087
874279,2013-01-12,18:10:48,53.364128,-6.231722,38087
874699,2013-01-12,18:11:09,53.364292,-6.230641,38087
875480,2013-01-12,18:11:50,53.364273,-6.227722,38087
875809,2013-01-12,18:12:08,53.364895,-6.226291,38087
876369,2013-01-12,18:12:29,53.365421,-6.225091,38087
876816,2013-01-12,18:12:49,53.365467,-6.224981,38087
877299,2013-01-12,18:13:10,53.365467,-6.224981,38087
877712,2013-01-12,18:13:30,53.365467,-6.224981,38087
878160,2013-01-12,18:13:48,53.365467,-6.224981,38087
878562,2013-01-12,18:14:09,53.365467,-6.224981,38087
879547,2013-01-12,18:14:50,53.366573,-6.222195,38087
879922,2013-01-12,18:15:10,53.36684,-6.218886,38087
880365,2013-01-12,18:15:29,53.367325,-6.21506,38087
880846,2013-01-12,18:15:49,53.368015,-6.212662,38087
881250,2013-01-12,18:16:08,53.36945,-6.209459,38087
881634,2013-01-12,18:16:28,53.37085,-6.206846,38087
882131,2013-01-12,18:16:49,53.371136,-6.204283,38087
882567,2013-01-12,18:17:09,53.372375,-6.202238,38087
883094,2013-01-12,18:17:30,53.373093,-6.201375,38087
883539,2013-01-12,18:17:48,53.374046,-6.199487,38087
883925,2013-01-12,18:18:08,53.374928,-6.197105,38087
884415,2013-01-12,18:18:29,53.375141,-6.196191,38087
884864,2013-01-12,18:18:49,53.375656,-6.193638,38087
885280,2013-01-12,18:19:09,53.375771,-6.192956,38087
885795,2013-01-12,18:19:30,53.376942,-6.189501,38087
886188,2013-01-12,18:19:48,53.37775,-6.185274,38087
886601,2013-01-12,18:20:09,53.378479,-6.182089,38087
887103,2013-01-12,18:20:29,53.378757,-6.181204,38087
887514,2013-01-12,18:20:50,53.379814,-6.178398,38087
887944,2013-01-12,18:21:08,53.380093,-6.177359,38087
888470,2013-01-12,18:21:31,53.380257,-6.17661,38087
888877,2013-01-12,18:21:49,53.380287,-6.175961,38087
889271,2013-01-12,18:22:10,53.380287,-6.175961,38087
889816,2013-01-12,18:22:30,53.380348,-6.174343,38087
890200,2013-01-12,18:22:49,53.380348,-6.173495,38087
890663,2013-01-12,18:23:09,53.38002,-6.170611,38087
891162,2013-01-12,18:23:30,53.379848,-6.16814,38087
891531,2013-01-12,18:23:48,53.379929,-6.165775,38087
891957,2013-01-12,18:24:08,53.380314,-6.161549,38087
892463,2013-01-12,18:24:29,53.380917,-6.15735,38087
892908,2013-01-12,18:24:49,53.381615,-6.153224,38087
893327,2013-01-12,18:25:10,53.381851,-6.152015,38087
893700,2013-01-12,18:25:28,53.382404,-6.150115,38087
894157,2013-01-12,18:25:49,53.382687,-6.148651,38087
894603,2013-01-12,18:26:09,53.384003,-6.145105,38087
895064,2013-01-12,18:26:29,53.384533,-6.14368,38087
895570,2013-01-12,18:26:50,53.384754,-6.143089,38087
895925,2013-01-12,18:27:08,53.38504,-6.142146,38087
896387,2013-01-12,18:27:29,53.385719,-6.139516,38087
896855,2013-01-12,18:27:49,53.386055,-6.138019,38087
897281,2013-01-12,18:28:10,53.386475,-6.136053,38087
897703,2013-01-12,18:28:30,53.387318,-6.132141,38087
898232,2013-01-12,18:28:49,53.38784,-6.1293,38087
898599,2013-01-12,18:29:09,53.387962,-6.128335,38087
899075,2013-01-12,18:29:30,53.388313,-6.12552,38087
899514,2013-01-12,18:29:50,53.388527,-6.123565,38087
900004,2013-01-12,18:30:10,53.388653,-6.12213,38087
900441,2013-01-12,18:30:29,53.388828,-6.118277,38087
900916,2013-01-12,18:30:52,53.389034,-6.114512,38087
901283,2013-01-12,18:31:10,53.389328,-6.111403,38087
901733,2013-01-12,18:31:30,53.389462,-6.110065,38087
902211,2013-01-12,18:31:49,53.389629,-6.108189,38087
902631,2013-01-12,18:32:09,53.389828,-6.105989,38087
903151,2013-01-12,18:32:29,53.38995,-6.104621,38087
903569,2013-01-12,18:32:50,53.39043,-6.101906,38087
903992,2013-01-12,18:33:10,53.39061,-6.100987,38087
904487,2013-01-12,18:33:31,53.391121,-6.097859,38087
904920,2013-01-12,18:33:49,53.391006,-6.093167,38087
905320,2013-01-12,18:34:08,53.390751,-6.088264,38087
905745,2013-01-12,18:34:28,53.38998,-6.083879,38087
906309,2013-01-12,18:34:51,53.388832,-6.079809,38087
906662,2013-01-12,18:35:09,53.388767,-6.075732,38087
907174,2013-01-12,18:35:30,53.388824,-6.0732,38087
907710,2013-01-12,18:35:54,53.388824,-6.0732,38087
908150,2013-01-12,18:36:14,53.387856,-6.068455,38087
908629,2013-01-12,18:36:35,53.388084,-6.065684,38087
909042,2013-01-12,18:36:55,53.387718,-6.065179,38087
